region_name,province,avg_price,year
Vancouver,BC,1680000.0,2024
Vancouver,BC,649900.0,2024
Vancouver,BC,638000.0,2024
Burnaby,BC,2198000.0,2024
Vancouver,BC,5490000.0,2024
North Vancouver,BC,699800.0,2024
Coquitlam,BC,629800.0,2024
Vancouver,BC,1288000.0,2024
Surrey,BC,470000.0,2024
New Westminster,BC,1088000.0,2024
Richmond,BC,1093000.0,2024
Vancouver,BC,699900.0,2024
Port Moody,BC,798000.0,2024
Vancouver,BC,2299800.0,2024
Vancouver,BC,2698000.0,2024
Burnaby,BC,1198000.0,2024
Vancouver,BC,599000.0,2024
Vancouver,BC,1850000.0,2024
Vancouver,BC,575000.0,2024
Vancouver,BC,1978000.0,2024
Vancouver,BC,789000.0,2024
Vancouver,BC,3790000.0,2024
Vancouver,BC,2759900.0,2024
Richmond,BC,888000.0,2024
Vancouver,BC,1198000.0,2024
Burnaby,BC,799000.0,2024
Coquitlam,BC,3968000.0,2024
Surrey,BC,549900.0,2024
Vancouver,BC,1968000.0,2024
North Vancouver,BC,988000.0,2024
Surrey,BC,660000.0,2024
Richmond,BC,939900.0,2024
Burnaby,BC,659000.0,2024
Vancouver,BC,688000.0,2024
Burnaby,BC,474900.0,2024
Coquitlam,BC,819800.0,2024
Coquitlam,BC,683900.0,2024
Vancouver,BC,659900.0,2024
Surrey,BC,549000.0,2024
Coquitlam,BC,4100000.0,2024
Vancouver,BC,729900.0,2024
Richmond,BC,545000.0,2024
Burnaby,BC,659000.0,2024
Richmond,BC,879900.0,2024
Vancouver,BC,2988888.0,2024
Vancouver,BC,499000.0,2024
Burnaby,BC,2290000.0,2024
New Westminster,BC,799000.0,2024
Vancouver,BC,1249000.0,2024
Port Moody,BC,810000.0,2024
Richmond,BC,998000.0,2024
Vancouver,BC,1298000.0,2024
Surrey,BC,638000.0,2024
Burnaby,BC,867000.0,2024
Burnaby,BC,1488000.0,2024
Vancouver,BC,678000.0,2024
Burnaby,BC,829000.0,2024
Surrey,BC,549000.0,2024
Burnaby,BC,2120000.0,2024
Vancouver,BC,949080.0,2024
Vancouver,BC,599800.0,2024
Port Moody,BC,999999.0,2024
Richmond,BC,1199000.0,2024
Surrey,BC,579888.0,2024
Burnaby,BC,599000.0,2024
Coquitlam,BC,699000.0,2024
Coquitlam,BC,1933000.0,2024
New Westminster,BC,1900000.0,2024
Coquitlam,BC,629990.0,2024
Surrey,BC,625000.0,2024
Vancouver,BC,559900.0,2024
Burnaby,BC,850000.0,2024
New Westminster,BC,1529000.0,2024
Coquitlam,BC,579900.0,2024
Vancouver,BC,899900.0,2024
Vancouver,BC,1238000.0,2024
North Vancouver,BC,995000.0,2024
Burnaby,BC,2588888.0,2024
Coquitlam,BC,970000.0,2024
Burnaby,BC,1428000.0,2024
Burnaby,BC,668000.0,2024
Vancouver,BC,2388000.0,2024
Vancouver,BC,2438000.0,2024
Burnaby,BC,3390000.0,2024
Coquitlam,BC,4488800.0,2024
Surrey,BC,769999.0,2024
Surrey,BC,799800.0,2024
Coquitlam,BC,735000.0,2024
Surrey,BC,649000.0,2024
New Westminster,BC,1150000.0,2024
Vancouver,BC,1280000.0,2024
Surrey,BC,699000.0,2024
Surrey,BC,1699888.0,2024
Surrey,BC,499990.0,2024
Vancouver,BC,2880000.0,2024
Surrey,BC,1479000.0,2024
Vancouver,BC,1549000.0,2024
Surrey,BC,519000.0,2024
Port Moody,BC,2380000.0,2024
New Westminster,BC,1599555.0,2024
New Westminster,BC,800000.0,2024
Burnaby,BC,718000.0,2024
Coquitlam,BC,2399900.0,2024
Port Moody,BC,2495000.0,2024
Vancouver,BC,1150000.0,2024
Vancouver,BC,2350000.0,2024
Surrey,BC,519900.0,2024
Vancouver,BC,749900.0,2024
Surrey,BC,1249000.0,2024
Surrey,BC,999999.0,2024
Coquitlam,BC,419900.0,2024
Burnaby,BC,758000.0,2024
Vancouver,BC,395000.0,2024
Burnaby,BC,2199900.0,2024
Coquitlam,BC,1199800.0,2024
Vancouver,BC,675000.0,2024
Port Moody,BC,909900.0,2024
Vancouver,BC,988000.0,2024
Burnaby,BC,619900.0,2024
Coquitlam,BC,919000.0,2024
Burnaby,BC,558000.0,2024
Vancouver,BC,1598888.0,2024
Richmond,BC,1588000.0,2024
Vancouver,BC,1798000.0,2024
Surrey,BC,464888.0,2024
New Westminster,BC,675000.0,2024
Vancouver,BC,1177000.0,2024
Vancouver,BC,1599000.0,2024
Vancouver,BC,599900.0,2024
Surrey,BC,534900.0,2024
Coquitlam,BC,901900.0,2024
Vancouver,BC,649000.0,2024
Surrey,BC,649888.0,2024
Surrey,BC,514900.0,2024
Burnaby,BC,629000.0,2024
Vancouver,BC,1988000.0,2024
Burnaby,BC,679900.0,2024
Coquitlam,BC,697900.0,2024
North Vancouver,BC,2298000.0,2024
Surrey,BC,737000.0,2024
Surrey,BC,1299000.0,2024
Burnaby,BC,2799000.0,2024
Surrey,BC,669900.0,2024
Surrey,BC,514900.0,2024
New Westminster,BC,919000.0,2024
Port Moody,BC,1010000.0,2024
Vancouver,BC,1998000.0,2024
Coquitlam,BC,901900.0,2024
Burnaby,BC,1899999.0,2024
Richmond,BC,2480000.0,2024
Burnaby,BC,635000.0,2024
New Westminster,BC,1199900.0,2024
Burnaby,BC,8420000.0,2024
Vancouver,BC,499900.0,2024
Richmond,BC,1090000.0,2024
Surrey,BC,584900.0,2024
Surrey,BC,759000.0,2024
Vancouver,BC,1999880.0,2024
West Vancouver,BC,1189000.0,2024
Burnaby,BC,959900.0,2024
Vancouver,BC,540000.0,2024
New Westminster,BC,435000.0,2024
Surrey,BC,649800.0,2024
Vancouver,BC,2688000.0,2024
Vancouver,BC,830000.0,2024
Richmond,BC,1268000.0,2024
Vancouver,BC,1698000.0,2024
Burnaby,BC,1999995.0,2024
Coquitlam,BC,2450000.0,2024
Burnaby,BC,1888000.0,2024
Coquitlam,BC,2450000.0,2024
Vancouver,BC,699000.0,2024
Surrey,BC,798000.0,2024
Coquitlam,BC,4475000.0,2024
Vancouver,BC,3280000.0,2024
Burnaby,BC,3190000.0,2024
Vancouver,BC,3588000.0,2024
Vancouver,BC,999999.0,2024
New Westminster,BC,600000.0,2024
North Vancouver,BC,1299000.0,2024
Vancouver,BC,1098000.0,2024
Vancouver,BC,1799999.0,2024
New Westminster,BC,645000.0,2024
Surrey,BC,798800.0,2024
Vancouver,BC,2159000.0,2024
Surrey,BC,527900.0,2024
Surrey,BC,649000.0,2024
Vancouver,BC,1559000.0,2024
Burnaby,BC,3250000.0,2024
Vancouver,BC,899000.0,2024
North Vancouver,BC,888800.0,2024
Burnaby,BC,668000.0,2024
Vancouver,BC,1488000.0,2024
Vancouver,BC,718000.0,2024
Vancouver,BC,1398000.0,2024
Vancouver,BC,833000.0,2024
Port Moody,BC,888000.0,2024
Richmond,BC,638000.0,2024
Vancouver,BC,1598000.0,2024
Surrey,BC,778000.0,2024
Delta,BC,664900.0,2024
Surrey,BC,1959000.0,2024
Vancouver,BC,784000.0,2024
Vancouver,BC,1980000.0,2024
Vancouver,BC,1159000.0,2024
New Westminster,BC,2499000.0,2024
Vancouver,BC,4680000.0,2024
New Westminster,BC,878000.0,2024
Vancouver,BC,1499000.0,2024
Burnaby,BC,839000.0,2024
North Vancouver,BC,1988000.0,2024
Burnaby,BC,729000.0,2024
Delta,BC,481900.0,2024
Vancouver,BC,1239900.0,2024
Burnaby,BC,639900.0,2024
Vancouver,BC,979900.0,2024
Vancouver,BC,1199900.0,2024
Surrey,BC,350000.0,2024
Vancouver,BC,8880000.0,2024
Delta,BC,639900.0,2024
Vancouver,BC,699900.0,2024
Vancouver,BC,879900.0,2024
New Westminster,BC,1688000.0,2024
New Westminster,BC,708000.0,2024
Burnaby,BC,919000.0,2024
Surrey,BC,499999.0,2024
Vancouver,BC,2788000.0,2024
Delta,BC,749900.0,2024
Surrey,BC,639999.0,2024
Surrey,BC,1968000.0,2024
Vancouver,BC,1648000.0,2024
Burnaby,BC,799000.0,2024
Burnaby,BC,628800.0,2024
Richmond,BC,588000.0,2024
Burnaby,BC,1933000.0,2024
New Westminster,BC,429000.0,2024
Vancouver,BC,1990000.0,2024
Coquitlam,BC,1928000.0,2024
Coquitlam,BC,997900.0,2024
Coquitlam,BC,444900.0,2024
Vancouver,BC,3198000.0,2024
Surrey,BC,409900.0,2024
Coquitlam,BC,797900.0,2024
Vancouver,BC,1399999.0,2024
North Vancouver,BC,1200000.0,2024
Surrey,BC,629000.0,2024
New Westminster,BC,799000.0,2024
Vancouver,BC,588000.0,2024
Burnaby,BC,2380000.0,2024
Surrey,BC,738000.0,2024
Burnaby,BC,1160000.0,2024
Vancouver,BC,814888.0,2024
Burnaby,BC,728000.0,2024
Burnaby,BC,519900.0,2024
Delta,BC,786900.0,2024
Vancouver,BC,1359000.0,2024
Vancouver,BC,7389000.0,2024
Vancouver,BC,1399000.0,2024
Surrey,BC,599288.0,2024
Richmond,BC,700000.0,2024
Vancouver,BC,1980000.0,2024
Burnaby,BC,5188000.0,2024
North Vancouver,BC,3099000.0,2024
Vancouver,BC,887900.0,2024
North Vancouver,BC,3588000.0,2024
North Vancouver,BC,2599000.0,2024
Vancouver,BC,1999000.0,2024
Burnaby,BC,3088000.0,2024
Vancouver,BC,1998000.0,2024
Vancouver,BC,1118000.0,2024
Vancouver,BC,799999.0,2024
Vancouver,BC,1189000.0,2024
Richmond,BC,728000.0,2024
Surrey,BC,2399000.0,2024
New Westminster,BC,779900.0,2024
Vancouver,BC,738000.0,2024
Burnaby,BC,788000.0,2024
Coquitlam,BC,949900.0,2024
Coquitlam,BC,1398000.0,2024
Burnaby,BC,888000.0,2024
Vancouver,BC,1257900.0,2024
Burnaby,BC,2998800.0,2024
Vancouver,BC,1648000.0,2024
Vancouver,BC,648000.0,2024
Burnaby,BC,3200000.0,2024
Surrey,BC,1190000.0,2024
Vancouver,BC,877900.0,2024
Vancouver,BC,648000.0,2024
Vancouver,BC,988000.0,2024
Vancouver,BC,1339000.0,2024
Vancouver,BC,2380000.0,2024
Vancouver,BC,638000.0,2024
Surrey,BC,499000.0,2024
Burnaby,BC,908000.0,2024
North Vancouver,BC,619000.0,2024
Vancouver,BC,949000.0,2024
Burnaby,BC,799999.0,2024
Coquitlam,BC,3349888.0,2024
Vancouver,BC,595000.0,2024
Surrey,BC,445000.0,2024
Vancouver,BC,6599000.0,2024
Vancouver,BC,1888000.0,2024
North Vancouver,BC,2448000.0,2024
Coquitlam,BC,1179000.0,2024
Vancouver,BC,738888.0,2024
Vancouver,BC,549000.0,2024
Vancouver,BC,922800.0,2024
Vancouver,BC,609900.0,2024
North Vancouver,BC,925000.0,2024
New Westminster,BC,1149000.0,2024
Vancouver,BC,800000.0,2024
Vancouver,BC,1298000.0,2024
Vancouver,BC,825000.0,2024
North Vancouver,BC,549900.0,2024
Vancouver,BC,1259000.0,2024
Vancouver,BC,757000.0,2024
Vancouver,BC,1198000.0,2024
Vancouver,BC,3999000.0,2024
Burnaby,BC,738000.0,2024
Vancouver,BC,8580000.0,2024
Vancouver,BC,639000.0,2024
Vancouver,BC,725000.0,2024
North Vancouver,BC,2568000.0,2024
Port Moody,BC,1999999.0,2024
Coquitlam,BC,979900.0,2024
Burnaby,BC,759000.0,2024
Vancouver,BC,1728000.0,2024
Vancouver,BC,641000.0,2024
Vancouver,BC,2638000.0,2024
Vancouver,BC,3148000.0,2024
New Westminster,BC,579000.0,2024
Burnaby,BC,1830500.0,2024
Vancouver,BC,3480000.0,2024
Vancouver,BC,1588000.0,2024
Burnaby,BC,649000.0,2024
Surrey,BC,720000.0,2024
Vancouver,BC,2188000.0,2024
New Westminster,BC,554900.0,2024
Coquitlam,BC,2149000.0,2024
Surrey,BC,424900.0,2024
Burnaby,BC,699000.0,2024
Surrey,BC,1399900.0,2024
Burnaby,BC,539900.0,2024
Vancouver,BC,1748000.0,2024
Vancouver,BC,788000.0,2024
Port Moody,BC,2360000.0,2024
Burnaby,BC,929000.0,2024
Vancouver,BC,698800.0,2024
Vancouver,BC,1295000.0,2024
Surrey,BC,1299900.0,2024
Burnaby,BC,625000.0,2024
Vancouver,BC,580000.0,2024
New Westminster,BC,799900.0,2024
Burnaby,BC,776000.0,2024
Vancouver,BC,3166667.0,2024
Burnaby,BC,588000.0,2024
Vancouver,BC,3166667.0,2024
Vancouver,BC,3166667.0,2024
Coquitlam,BC,1349000.0,2024
Vancouver,BC,728000.0,2024
Burnaby,BC,899000.0,2024
Burnaby,BC,723800.0,2024
Coquitlam,BC,715900.0,2024
North Vancouver,BC,1199900.0,2024
Surrey,BC,539000.0,2024
Richmond,BC,698000.0,2024
Burnaby,BC,829800.0,2024
Vancouver,BC,1276000.0,2024
Vancouver,BC,1688000.0,2024
Burnaby,BC,3999900.0,2024
Vancouver,BC,918000.0,2024
Richmond,BC,929000.0,2024
Vancouver,BC,679900.0,2024
Port Moody,BC,839000.0,2024
Coquitlam,BC,680000.0,2024
Port Moody,BC,1495000.0,2024
Surrey,BC,1849000.0,2024
Vancouver,BC,1298000.0,2024
Vancouver,BC,5680000.0,2024
Surrey,BC,759900.0,2024
Vancouver,BC,1348800.0,2024
Surrey,BC,1499999.0,2024
Surrey,BC,459000.0,2024
Vancouver,BC,545000.0,2024
Burnaby,BC,599000.0,2024
Burnaby,BC,2800000.0,2024
Vancouver,BC,998000.0,2024
Surrey,BC,685000.0,2024
Coquitlam,BC,739000.0,2024
Vancouver,BC,1128000.0,2024
Vancouver,BC,1099900.0,2024
New Westminster,BC,989900.0,2024
Burnaby,BC,3000000.0,2024
North Vancouver,BC,1198000.0,2024
Coquitlam,BC,625000.0,2024
Vancouver,BC,1698000.0,2024
Vancouver,BC,710000.0,2024
Vancouver,BC,649999.0,2024
Vancouver,BC,1468000.0,2024
Burnaby,BC,735000.0,2024
Vancouver,BC,2738000.0,2024
Coquitlam,BC,589900.0,2024
Vancouver,BC,1736000.0,2024
New Westminster,BC,779000.0,2024
Anmore,BC,3299000.0,2024
Vancouver,BC,2888000.0,2024
Burnaby,BC,799900.0,2024
Vancouver,BC,1990000.0,2024
Vancouver,BC,852888.0,2024
Vancouver,BC,1828800.0,2024
Burnaby,BC,1244900.0,2024
Burnaby,BC,822900.0,2024
Burnaby,BC,685000.0,2024
Burnaby,BC,1596900.0,2024
Vancouver,BC,650000.0,2024
Port Moody,BC,3489000.0,2024
Burnaby,BC,881900.0,2024
Vancouver,BC,1728800.0,2024
Vancouver,BC,729000.0,2024
Burnaby,BC,2199000.0,2024
Burnaby,BC,1144900.0,2024
Burnaby,BC,829900.0,2024
Burnaby,BC,1048900.0,2024
Burnaby,BC,1140900.0,2024
Coquitlam,BC,822900.0,2024
Coquitlam,BC,3198000.0,2024
Surrey,BC,1199000.0,2024
Coquitlam,BC,3198000.0,2024
Burnaby,BC,969000.0,2024
Vancouver,BC,1899000.0,2024
Surrey,BC,1245000.0,2024
Burnaby,BC,930000.0,2024
Vancouver,BC,1398000.0,2024
Vancouver,BC,899000.0,2024
North Vancouver,BC,1849000.0,2024
Vancouver,BC,1598000.0,2024
North Vancouver,BC,499900.0,2024
North Vancouver,BC,997500.0,2024
Delta,BC,1199000.0,2024
Vancouver,BC,1598760.0,2024
Vancouver,BC,2280000.0,2024
North Vancouver,BC,1700000.0,2024
New Westminster,BC,2098000.0,2024
Vancouver,BC,2399000.0,2024
Surrey,BC,399000.0,2024
Vancouver,BC,570000.0,2024
Richmond,BC,579000.0,2024
Surrey,BC,438000.0,2024
Surrey,BC,679000.0,2024
Vancouver,BC,899000.0,2024
Richmond,BC,1299900.0,2024
Coquitlam,BC,1089000.0,2024
Vancouver,BC,975000.0,2024
North Vancouver,BC,1699000.0,2024
Vancouver,BC,1678000.0,2024
Vancouver,BC,1099000.0,2024
Surrey,BC,499000.0,2024
Vancouver,BC,634900.0,2024
Burnaby,BC,728880.0,2024
New Westminster,BC,774900.0,2024
Coquitlam,BC,899988.0,2024
Richmond,BC,828000.0,2024
Vancouver,BC,2290000.0,2024
North Vancouver,BC,819000.0,2024
Vancouver,BC,1649800.0,2024
Coquitlam,BC,1280000.0,2024
Vancouver,BC,685000.0,2024
New Westminster,BC,1398000.0,2024
Burnaby,BC,723880.0,2024
Surrey,BC,399800.0,2024
Vancouver,BC,1428000.0,2024
North Vancouver,BC,778000.0,2024
Vancouver,BC,685000.0,2024
Surrey,BC,1350000.0,2024
New Westminster,BC,1078000.0,2024
Burnaby,BC,459000.0,2024
Vancouver,BC,1648800.0,2024
Vancouver,BC,909000.0,2024
Vancouver,BC,1349000.0,2024
Coquitlam,BC,898800.0,2024
Vancouver,BC,1488000.0,2024
New Westminster,BC,549000.0,2024
Surrey,BC,514900.0,2024
Vancouver,BC,598000.0,2024
Surrey,BC,1599999.0,2024
Richmond,BC,645000.0,2024
North Vancouver,BC,1099000.0,2024
Coquitlam,BC,749900.0,2024
Burnaby,BC,658000.0,2024
Vancouver,BC,1748000.0,2024
Burnaby,BC,990000.0,2024
Burnaby,BC,950000.0,2024
Richmond,BC,666000.0,2024
Vancouver,BC,1799000.0,2024
Richmond,BC,979000.0,2024
Vancouver,BC,1899000.0,2024
Vancouver,BC,1488000.0,2024
Coquitlam,BC,1269900.0,2024
Vancouver,BC,699000.0,2024
Vancouver,BC,838000.0,2024
Vancouver,BC,1498000.0,2024
Coquitlam,BC,1429900.0,2024
North Vancouver,BC,975000.0,2024
Vancouver,BC,649900.0,2024
Vancouver,BC,1488000.0,2024
Surrey,BC,1948888.0,2024
Surrey,BC,649000.0,2024
Burnaby,BC,1399000.0,2024
Vancouver,BC,1199000.0,2024
Vancouver,BC,1349000.0,2024
Burnaby,BC,2168000.0,2024
Vancouver,BC,1449000.0,2024
New Westminster,BC,749900.0,2024
New Westminster,BC,410000.0,2024
New Westminster,BC,415800.0,2024
Vancouver,BC,1300000.0,2024
North Vancouver,BC,1798000.0,2024
Richmond,BC,668000.0,2024
Vancouver,BC,959900.0,2024
Vancouver,BC,625000.0,2024
Surrey,BC,434999.0,2024
Surrey,BC,499800.0,2024
Vancouver,BC,894795.0,2024
Vancouver,BC,980100.0,2024
Vancouver,BC,977790.0,2024
Vancouver,BC,1875000.0,2024
North Vancouver,BC,1135000.0,2024
Vancouver,BC,2199900.0,2024
Vancouver,BC,1795000.0,2024
Burnaby,BC,769000.0,2024
Burnaby,BC,999000.0,2024
Burnaby,BC,1220000.0,2024
Burnaby,BC,1528000.0,2024
Burnaby,BC,688000.0,2024
Vancouver,BC,828000.0,2024
Burnaby,BC,1100000.0,2024
Burnaby,BC,745000.0,2024
Vancouver,BC,948000.0,2024
Richmond,BC,1777900.0,2024
Vancouver,BC,4300000.0,2024
Vancouver,BC,1569800.0,2024
Burnaby,BC,957000.0,2024
Richmond,BC,2336900.0,2024
Vancouver,BC,2098000.0,2024
North Vancouver,BC,1198000.0,2024
North Vancouver,BC,1099900.0,2024
Vancouver,BC,2688000.0,2024
Vancouver,BC,6968000.0,2024
Surrey,BC,628000.0,2024
North Vancouver,BC,1948000.0,2024
Burnaby,BC,969000.0,2024
Vancouver,BC,1548000.0,2024
Coquitlam,BC,4200000.0,2024
Vancouver,BC,1320000.0,2024
Vancouver,BC,5288000.0,2024
New Westminster,BC,1079000.0,2024
Burnaby,BC,469900.0,2024
Coquitlam,BC,1049000.0,2024
Vancouver,BC,659000.0,2024
Vancouver,BC,1699000.0,2024
Coquitlam,BC,599888.0,2024
Surrey,BC,488000.0,2024
Surrey,BC,663800.0,2024
Burnaby,BC,639900.0,2024
Vancouver,BC,799000.0,2024
Vancouver,BC,1888000.0,2024
Vancouver,BC,990000.0,2024
Richmond,BC,1120900.0,2024
Burnaby,BC,579900.0,2024
Vancouver,BC,1350000.0,2024
New Westminster,BC,1669900.0,2024
Coquitlam,BC,729900.0,2024
Vancouver,BC,898000.0,2024
Vancouver,BC,1799000.0,2024
Vancouver,BC,799000.0,2024
Vancouver,BC,979000.0,2024
Burnaby,BC,848000.0,2024
Vancouver,BC,1388000.0,2024
Vancouver,BC,1388000.0,2024
Vancouver,BC,780000.0,2024
Richmond,BC,1388000.0,2024
Vancouver,BC,2098000.0,2024
Vancouver,BC,1875000.0,2024
Vancouver,BC,1898000.0,2024
North Vancouver,BC,839000.0,2024
Vancouver,BC,699000.0,2024
Vancouver,BC,2280000.0,2024
Surrey,BC,465000.0,2024
Burnaby,BC,719900.0,2024
Vancouver,BC,1248000.0,2024
Richmond,BC,1168000.0,2024
Vancouver,BC,1580000.0,2024
Vancouver,BC,1979900.0,2024
Burnaby,BC,669000.0,2024
Delta,BC,1499000.0,2024
Vancouver,BC,2638000.0,2024
Coquitlam,BC,588000.0,2024
Surrey,BC,1975000.0,2024
New Westminster,BC,1499000.0,2024
Coquitlam,BC,3098000.0,2024
Vancouver,BC,698000.0,2024
Vancouver,BC,4168800.0,2024
Vancouver,BC,1299000.0,2024
Coquitlam,BC,839000.0,2024
Coquitlam,BC,1560000.0,2024
Vancouver,BC,849000.0,2024
Vancouver,BC,589900.0,2024
Vancouver,BC,1898800.0,2024
Burnaby,BC,2198000.0,2024
Surrey,BC,485000.0,2024
Burnaby,BC,599900.0,2024
Vancouver,BC,999000.0,2024
Surrey,BC,359000.0,2024
Burnaby,BC,698000.0,2024
Vancouver,BC,499880.0,2024
Port Moody,BC,875000.0,2024
Vancouver,BC,489900.0,2024
Coquitlam,BC,415000.0,2024
Surrey,BC,339000.0,2024
Vancouver,BC,2835000.0,2024
Richmond,BC,669900.0,2024
Burnaby,BC,899900.0,2024
Burnaby,BC,1859000.0,2024
Vancouver,BC,1398000.0,2024
Richmond,BC,594900.0,2024
Richmond,BC,898000.0,2024
Vancouver,BC,5900000.0,2024
Surrey,BC,459000.0,2024
North Vancouver,BC,822000.0,2024
North Vancouver,BC,4158000.0,2024
Surrey,BC,599000.0,2024
Vancouver,BC,1428000.0,2024
North Vancouver,BC,1787000.0,2024
Belcarra,BC,2600000.0,2024
Burnaby,BC,1898000.0,2024
Vancouver,BC,2198000.0,2024
Vancouver,BC,2650000.0,2024
Surrey,BC,454900.0,2024
Vancouver,BC,1999000.0,2024
Vancouver,BC,1288000.0,2024
Coquitlam,BC,1019900.0,2024
Burnaby,BC,3288000.0,2024
Burnaby,BC,1398000.0,2024
Vancouver,BC,2199000.0,2024
New Westminster,BC,525000.0,2024
Richmond,BC,918000.0,2024
Vancouver,BC,998000.0,2024
Vancouver,BC,749000.0,2024
Burnaby,BC,588000.0,2024
New Westminster,BC,718800.0,2024
Vancouver,BC,1499000.0,2024
Burnaby,BC,889000.0,2024
Vancouver,BC,845000.0,2024
Burnaby,BC,2700000.0,2024
Burnaby,BC,478800.0,2024
Vancouver,BC,528888.0,2024
Vancouver,BC,799000.0,2024
Vancouver,BC,648000.0,2024
North Vancouver,BC,1999900.0,2024
Burnaby,BC,1079000.0,2024
Vancouver,BC,1498000.0,2024
Burnaby,BC,979000.0,2024
Richmond,BC,949000.0,2024
Vancouver,BC,720000.0,2024
Vancouver,BC,2388000.0,2024
Burnaby,BC,628000.0,2024
Burnaby,BC,675900.0,2024
Vancouver,BC,838000.0,2024
Burnaby,BC,969000.0,2024
Surrey,BC,459900.0,2024
Coquitlam,BC,1850000.0,2024
Burnaby,BC,1599000.0,2024
Vancouver,BC,1145000.0,2024
Surrey,BC,738000.0,2024
New Westminster,BC,1486000.0,2024
New Westminster,BC,592000.0,2024
Vancouver,BC,1699000.0,2024
Vancouver,BC,1350000.0,2024
Port Moody,BC,3500000.0,2024
Vancouver,BC,1368800.0,2024
North Vancouver,BC,2338000.0,2024
Vancouver,BC,599000.0,2024
Richmond,BC,538000.0,2024
Vancouver,BC,1788000.0,2024
Richmond,BC,1190000.0,2024
Vancouver,BC,679800.0,2024
Vancouver,BC,789000.0,2024
North Vancouver,BC,929900.0,2024
Vancouver,BC,638000.0,2024
Vancouver,BC,1549900.0,2024
Vancouver,BC,2499000.0,2024
Surrey,BC,425000.0,2024
Richmond,BC,1399000.0,2024
Surrey,BC,468000.0,2024
Vancouver,BC,1280000.0,2024
Vancouver,BC,668000.0,2024
Vancouver,BC,1888000.0,2024
North Vancouver,BC,2729000.0,2024
New Westminster,BC,2899000.0,2024
Vancouver,BC,569900.0,2024
Richmond,BC,419000.0,2024
Burnaby,BC,1499000.0,2024
Vancouver,BC,870000.0,2024
Vancouver,BC,729000.0,2024
Burnaby,BC,579900.0,2024
Surrey,BC,499999.0,2024
Burnaby,BC,824900.0,2024
Surrey,BC,399000.0,2024
Surrey,BC,419900.0,2024
North Vancouver,BC,2635000.0,2024
Burnaby,BC,644900.0,2024
New Westminster,BC,718900.0,2024
Vancouver,BC,699000.0,2024
New Westminster,BC,1620000.0,2024
Vancouver,BC,1289000.0,2024
Vancouver,BC,2688000.0,2024
Burnaby,BC,724999.0,2024
North Vancouver,BC,729000.0,2024
Burnaby,BC,1249900.0,2024
Richmond,BC,628000.0,2024
North Vancouver,BC,2750000.0,2024
Burnaby,BC,588000.0,2024
Surrey,BC,548988.0,2024
Vancouver,BC,1729999.0,2024
Vancouver,BC,3580000.0,2024
Vancouver,BC,3650000.0,2024
Surrey,BC,579900.0,2024
Vancouver,BC,18800000.0,2024
North Vancouver,BC,1898000.0,2024
New Westminster,BC,320000.0,2024
Vancouver,BC,549900.0,2024
Vancouver,BC,770000.0,2024
West Vancouver,BC,1099000.0,2024
Burnaby,BC,798000.0,2024
Vancouver,BC,816750.0,2024
Surrey,BC,1699900.0,2024
Surrey,BC,1249900.0,2024
Surrey,BC,1850000.0,2024
Vancouver,BC,649000.0,2024
Vancouver,BC,759999.0,2024
Surrey,BC,634999.0,2024
Vancouver,BC,1459900.0,2024
Vancouver,BC,1590000.0,2024
Surrey,BC,745000.0,2024
Vancouver,BC,289900.0,2024
Vancouver,BC,1398000.0,2024
Vancouver,BC,2188000.0,2024
Burnaby,BC,875000.0,2024
Burnaby,BC,3699000.0,2024
Surrey,BC,415000.0,2024
Vancouver,BC,819000.0,2024
Surrey,BC,969999.0,2024
Burnaby,BC,1169000.0,2024
Vancouver,BC,594900.0,2024
Surrey,BC,999900.0,2024
Burnaby,BC,1369200.0,2024
Burnaby,BC,2698500.0,2024
Vancouver,BC,4680000.0,2024
Surrey,BC,462900.0,2024
Surrey,BC,1399000.0,2024
Vancouver,BC,3399000.0,2024
Surrey,BC,599000.0,2024
Vancouver,BC,1390000.0,2024
Vancouver,BC,1990000.0,2024
Vancouver,BC,639000.0,2024
Vancouver,BC,600000.0,2024
Vancouver,BC,2098000.0,2024
Vancouver,BC,2098000.0,2024
Burnaby,BC,999000.0,2024
Richmond,BC,968000.0,2024
New Westminster,BC,519000.0,2024
Vancouver,BC,1668000.0,2024
Vancouver,BC,1668000.0,2024
North Vancouver,BC,1249000.0,2024
Burnaby,BC,3088000.0,2024
North Vancouver,BC,1398888.0,2024
Surrey,BC,2450000.0,2024
Surrey,BC,2260000.0,2024
Surrey,BC,629000.0,2024
Surrey,BC,749900.0,2024
Richmond,BC,639000.0,2024
North Vancouver,BC,799000.0,2024
Surrey,BC,338000.0,2024
Burnaby,BC,524900.0,2024
Vancouver,BC,9788000.0,2024
Surrey,BC,388000.0,2024
Surrey,BC,545000.0,2024
Vancouver,BC,1199000.0,2024
Coquitlam,BC,1348000.0,2024
Vancouver,BC,2199000.0,2024
Vancouver,BC,1799000.0,2024
Port Moody,BC,1260000.0,2024
Vancouver,BC,1928000.0,2024
Vancouver,BC,798800.0,2024
Coquitlam,BC,928800.0,2024
Vancouver,BC,588888.0,2024
Vancouver,BC,709000.0,2024
Vancouver,BC,1850000.0,2024
Vancouver,BC,2489999.0,2024
Richmond,BC,999000.0,2024
Vancouver,BC,729900.0,2024
Richmond,BC,879000.0,2024
Richmond,BC,1079000.0,2024
